station_code,stop_name,weather_time_utc,temperature_2m,precipitation,wind_speed_10m
ASS,Massy - Palaiseau,2025-11-15T05:00,10.6,0.0,3.7
ASS,Massy - Palaiseau,2025-11-15T06:00,11.1,0.0,6.5
ASS,Massy - Palaiseau,2025-11-15T07:00,10.9,0.0,6.4
ASS,Massy - Palaiseau,2025-11-15T08:00,11.4,0.0,8.7
ASS,Massy - Palaiseau,2025-11-15T09:00,12.1,0.0,7.2
ASS,Massy - Palaiseau,2025-11-15T10:00,12.9,0.0,5.5
ASS,Massy - Palaiseau,2025-11-15T11:00,13.4,0.0,4.6
ASS,Massy - Palaiseau,2025-11-15T12:00,12.6,0.8,2.8
ASS,Massy - Palaiseau,2025-11-15T13:00,12.7,0.9,5.8
ASS,Massy - Palaiseau,2025-11-15T14:00,12.4,2.3,7.4
ASS,Massy - Palaiseau,2025-11-15T15:00,12.2,3.0,5.8
ASS,Massy - Palaiseau,2025-11-15T16:00,11.9,1.1,7.9
ASS,Massy - Palaiseau,2025-11-15T17:00,11.7,0.8,5.3
ASS,Massy - Palaiseau,2025-11-15T18:00,11.7,0.4,6.6
ASS,Massy - Palaiseau,2025-11-15T19:00,11.4,0.1,1.3
ASS,Massy - Palaiseau,2025-11-15T20:00,10.6,0.0,3.9
ASS,Massy - Palaiseau,2025-11-15T21:00,9.9,0.0,4.3
ASS,Massy - Palaiseau,2025-11-15T22:00,9.4,0.0,4.8
ASS,Massy - Palaiseau,2025-11-15T23:00,8.8,0.0,4.3
ATH,Athis-Mons,2025-11-15T00:00,13.0,0.1,10.5
ATH,Athis-Mons,2025-11-15T01:00,12.5,0.2,9.7
ATH,Athis-Mons,2025-11-15T02:00,12.1,0.2,5.2
ATH,Athis-Mons,2025-11-15T03:00,11.8,5.2,3.3
ATH,Athis-Mons,2025-11-15T04:00,11.8,3.6,6.9
ATH,Athis-Mons,2025-11-15T05:00,11.2,0.0,5.0
ATH,Athis-Mons,2025-11-15T06:00,11.4,0.0,6.9
ATH,Athis-Mons,2025-11-15T07:00,11.2,0.0,6.0
ATH,Athis-Mons,2025-11-15T08:00,11.7,0.0,8.2
ATH,Athis-Mons,2025-11-15T09:00,12.4,0.1,7.3
ATH,Athis-Mons,2025-11-15T10:00,13.4,0.0,6.0
ATH,Athis-Mons,2025-11-15T11:00,13.8,0.0,5.3
ATH,Athis-Mons,2025-11-15T12:00,12.9,0.9,3.5
ATH,Athis-Mons,2025-11-15T13:00,13.0,0.8,6.7
ATH,Athis-Mons,2025-11-15T14:00,12.5,2.4,8.9
ATH,Athis-Mons,2025-11-15T15:00,12.4,2.9,6.2
ATH,Athis-Mons,2025-11-15T16:00,12.2,1.1,9.5
ATH,Athis-Mons,2025-11-15T17:00,12.0,0.4,6.6
ATH,Athis-Mons,2025-11-15T18:00,11.9,0.1,6.7
ATH,Athis-Mons,2025-11-15T19:00,11.4,0.5,1.5
ATH,Athis-Mons,2025-11-15T20:00,10.7,0.0,3.1
ATH,Athis-Mons,2025-11-15T21:00,9.9,0.0,4.9
ATH,Athis-Mons,2025-11-15T22:00,9.2,0.0,5.5
ATH,Athis-Mons,2025-11-15T23:00,8.7,0.0,4.8
ATO,Chatou - Croissy,2025-11-15T00:00,13.2,0.0,8.7
ATO,Chatou - Croissy,2025-11-15T01:00,12.7,1.5,6.7
ATO,Chatou - Croissy,2025-11-15T02:00,13.0,0.5,6.5
ATO,Chatou - Croissy,2025-11-15T03:00,12.2,0.6,7.3
ATO,Chatou - Croissy,2025-11-15T04:00,11.7,4.7,5.9
ATO,Chatou - Croissy,2025-11-15T05:00,11.4,0.2,3.7
ATO,Chatou - Croissy,2025-11-15T06:00,10.7,0.0,5.5
ATO,Chatou - Croissy,2025-11-15T07:00,10.8,0.0,5.9
ATO,Chatou - Croissy,2025-11-15T08:00,11.5,0.0,7.2
ATO,Chatou - Croissy,2025-11-15T09:00,12.7,0.0,7.6
ATO,Chatou - Croissy,2025-11-15T10:00,13.5,0.0,5.4
ATO,Chatou - Croissy,2025-11-15T11:00,14.2,0.0,4.6
ATO,Chatou - Croissy,2025-11-15T12:00,13.0,0.7,3.7
ATO,Chatou - Croissy,2025-11-15T13:00,13.0,1.2,6.0
ATO,Chatou - Croissy,2025-11-15T14:00,13.1,1.2,3.8
ATO,Chatou - Croissy,2025-11-15T15:00,12.7,1.4,5.0
ATO,Chatou - Croissy,2025-11-15T16:00,12.3,0.7,5.4
ATO,Chatou - Croissy,2025-11-15T17:00,12.2,1.7,7.5
ATO,Chatou - Croissy,2025-11-15T18:00,12.2,0.8,6.7
ATO,Chatou - Croissy,2025-11-15T19:00,12.2,1.9,10.2
ATO,Chatou - Croissy,2025-11-15T20:00,11.5,0.2,4.6
ATO,Chatou - Croissy,2025-11-15T21:00,10.6,0.5,1.5
ATO,Chatou - Croissy,2025-11-15T22:00,9.9,0.0,4.8
ATO,Chatou - Croissy,2025-11-15T23:00,9.6,0.0,6.7
AUL,Aulnay-sous-Bois,2025-11-15T00:00,13.5,0.1,12.3
AUL,Aulnay-sous-Bois,2025-11-15T01:00,12.9,1.6,9.6
AUL,Aulnay-sous-Bois,2025-11-15T02:00,12.7,0.2,8.4
AUL,Aulnay-sous-Bois,2025-11-15T03:00,12.3,0.1,7.8
AUL,Aulnay-sous-Bois,2025-11-15T04:00,12.2,0.1,5.7
AUL,Aulnay-sous-Bois,2025-11-15T05:00,11.6,0.0,3.7
AUL,Aulnay-sous-Bois,2025-11-15T06:00,11.2,0.0,7.0
AUL,Aulnay-sous-Bois,2025-11-15T07:00,11.1,0.0,4.6
AUL,Aulnay-sous-Bois,2025-11-15T08:00,11.5,0.0,7.0
AUL,Aulnay-sous-Bois,2025-11-15T09:00,12.6,0.0,6.9
AUL,Aulnay-sous-Bois,2025-11-15T10:00,13.3,0.0,4.6
AUL,Aulnay-sous-Bois,2025-11-15T11:00,14.1,0.0,7.1
AUL,Aulnay-sous-Bois,2025-11-15T12:00,13.8,0.0,4.1
AUL,Aulnay-sous-Bois,2025-11-15T13:00,13.8,0.9,3.6
AUL,Aulnay-sous-Bois,2025-11-15T14:00,13.2,0.6,7.7
AUL,Aulnay-sous-Bois,2025-11-15T15:00,12.7,1.2,6.2
AUL,Aulnay-sous-Bois,2025-11-15T16:00,12.5,2.4,5.4
AUL,Aulnay-sous-Bois,2025-11-15T17:00,12.2,2.1,9.1
AUL,Aulnay-sous-Bois,2025-11-15T18:00,11.8,1.5,8.6
AUL,Aulnay-sous-Bois,2025-11-15T19:00,12.1,0.3,6.8
AUL,Aulnay-sous-Bois,2025-11-15T20:00,11.7,0.4,6.7
AUL,Aulnay-sous-Bois,2025-11-15T21:00,10.9,0.2,3.7
AUL,Aulnay-sous-Bois,2025-11-15T22:00,10.7,0.1,2.4
AUL,Aulnay-sous-Bois,2025-11-15T23:00,10.0,0.0,6.2
AUR,Saint-Maur - Créteil,2025-11-15T00:00,13.3,0.1,12.1
AUR,Saint-Maur - Créteil,2025-11-15T01:00,12.6,3.1,4.8
AUR,Saint-Maur - Créteil,2025-11-15T02:00,12.6,10.5,3.6
AUR,Saint-Maur - Créteil,2025-11-15T03:00,12.1,3.2,7.5
AUR,Saint-Maur - Créteil,2025-11-15T04:00,12.0,0.6,9.8
AUR,Saint-Maur - Créteil,2025-11-15T05:00,10.8,0.0,4.0
AUR,Saint-Maur - Créteil,2025-11-15T06:00,11.4,0.0,6.9
AUR,Saint-Maur - Créteil,2025-11-15T07:00,11.3,0.0,6.0
AUR,Saint-Maur - Créteil,2025-11-15T08:00,11.8,0.0,8.0
AUR,Saint-Maur - Créteil,2025-11-15T09:00,12.7,0.0,7.0
AUR,Saint-Maur - Créteil,2025-11-15T10:00,13.4,0.0,4.7
AUR,Saint-Maur - Créteil,2025-11-15T11:00,14.0,0.0,5.7
AUR,Saint-Maur - Créteil,2025-11-15T12:00,13.4,0.0,2.9
AUR,Saint-Maur - Créteil,2025-11-15T13:00,13.3,0.6,5.8
AUR,Saint-Maur - Créteil,2025-11-15T14:00,12.9,0.9,9.0
AUR,Saint-Maur - Créteil,2025-11-15T15:00,12.5,2.9,6.2
AUR,Saint-Maur - Créteil,2025-11-15T16:00,12.3,2.4,6.1
AUR,Saint-Maur - Créteil,2025-11-15T17:00,12.1,1.2,7.5
AUR,Saint-Maur - Créteil,2025-11-15T18:00,11.9,0.4,6.5
AUR,Saint-Maur - Créteil,2025-11-15T19:00,11.6,0.5,7.2
AUR,Saint-Maur - Créteil,2025-11-15T20:00,11.1,0.1,4.3
AUR,Saint-Maur - Créteil,2025-11-15T21:00,10.1,0.0,2.7
AUR,Saint-Maur - Créteil,2025-11-15T22:00,10.2,0.0,5.1
AUR,Saint-Maur - Créteil,2025-11-15T23:00,9.4,0.0,4.8
AUS,Gare d'Austerlitz,2025-11-15T00:00,13.4,0.1,12.1
AUS,Gare d'Austerlitz,2025-11-15T01:00,12.6,3.1,4.8
AUS,Gare d'Austerlitz,2025-11-15T02:00,12.7,10.5,3.6
AUS,Gare d'Austerlitz,2025-11-15T03:00,12.2,3.2,7.5
AUS,Gare d'Austerlitz,2025-11-15T04:00,12.0,0.6,9.8
AUS,Gare d'Austerlitz,2025-11-15T05:00,10.8,0.0,4.0
AUS,Gare d'Austerlitz,2025-11-15T06:00,11.5,0.0,6.9
AUS,Gare d'Austerlitz,2025-11-15T07:00,11.4,0.0,6.0
AUS,Gare d'Austerlitz,2025-11-15T08:00,11.8,0.0,8.0
AUS,Gare d'Austerlitz,2025-11-15T09:00,12.7,0.0,7.0
AUS,Gare d'Austerlitz,2025-11-15T10:00,13.5,0.0,4.7
AUS,Gare d'Austerlitz,2025-11-15T11:00,14.0,0.0,5.7
AUS,Gare d'Austerlitz,2025-11-15T12:00,13.5,0.0,2.9
AUS,Gare d'Austerlitz,2025-11-15T13:00,13.4,0.6,5.8
AUS,Gare d'Austerlitz,2025-11-15T14:00,12.9,0.9,9.0
AUS,Gare d'Austerlitz,2025-11-15T15:00,12.5,2.9,6.2
AUS,Gare d'Austerlitz,2025-11-15T16:00,12.3,2.4,6.1
AUS,Gare d'Austerlitz,2025-11-15T17:00,12.2,1.2,7.5
AUS,Gare d'Austerlitz,2025-11-15T18:00,11.9,0.4,6.5
AUS,Gare d'Austerlitz,2025-11-15T19:00,11.6,0.5,7.2
AUS,Gare d'Austerlitz,2025-11-15T20:00,11.1,0.1,4.3
AUS,Gare d'Austerlitz,2025-11-15T21:00,10.1,0.0,2.7
AUS,Gare d'Austerlitz,2025-11-15T22:00,10.2,0.0,5.1
AUS,Gare d'Austerlitz,2025-11-15T23:00,9.4,0.0,4.8
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T00:00,13.2,0.1,10.5
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T01:00,12.4,4.8,5.2
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T02:00,12.5,4.4,2.8
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T03:00,12.1,5.1,8.7
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T04:00,11.8,0.0,8.2
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T05:00,10.8,0.0,3.7
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T06:00,10.9,0.0,5.2
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T07:00,11.0,0.0,6.6
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T08:00,11.5,0.0,8.3
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T09:00,12.4,0.0,7.1
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T10:00,13.2,0.0,5.0
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T11:00,13.7,0.0,4.8
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T12:00,13.0,0.6,2.1
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T13:00,13.0,0.6,5.7
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T14:00,12.8,1.9,6.7
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T15:00,12.5,3.3,6.2
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T16:00,12.2,1.3,6.6
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T17:00,12.0,1.1,6.6
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T18:00,12.0,0.5,6.1
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T19:00,11.7,0.4,7.3
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T20:00,11.1,0.1,4.5
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T21:00,10.4,0.0,2.3
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T22:00,10.1,0.0,5.0
AVE,Avenue du Président Kennedy Maison de Radio France,2025-11-15T23:00,9.5,0.0,5.3
BAC,Les Baconnets,2025-11-15T00:00,13.0,0.1,10.5
BAC,Les Baconnets,2025-11-15T01:00,12.3,0.8,5.7
BAC,Les Baconnets,2025-11-15T02:00,12.2,1.6,1.8
BAC,Les Baconnets,2025-11-15T03:00,12.1,8.7,5.6
BAC,Les Baconnets,2025-11-15T04:00,11.7,0.0,7.8
BAC,Les Baconnets,2025-11-15T05:00,10.7,0.0,3.7
BAC,Les Baconnets,2025-11-15T06:00,11.2,0.0,6.5
BAC,Les Baconnets,2025-11-15T07:00,11.0,0.0,6.4
BAC,Les Baconnets,2025-11-15T08:00,11.5,0.0,8.7
BAC,Les Baconnets,2025-11-15T09:00,12.2,0.0,7.2
BAC,Les Baconnets,2025-11-15T10:00,13.0,0.0,5.5
BAC,Les Baconnets,2025-11-15T11:00,13.5,0.0,4.6
BAC,Les Baconnets,2025-11-15T12:00,12.7,0.8,2.8
BAC,Les Baconnets,2025-11-15T13:00,12.8,0.9,5.8
BAC,Les Baconnets,2025-11-15T14:00,12.5,2.3,7.4
BAC,Les Baconnets,2025-11-15T15:00,12.3,3.0,5.8
BAC,Les Baconnets,2025-11-15T16:00,12.0,1.1,7.9
BAC,Les Baconnets,2025-11-15T17:00,11.8,0.8,5.3
BAC,Les Baconnets,2025-11-15T18:00,11.8,0.4,6.6
BAC,Les Baconnets,2025-11-15T19:00,11.5,0.1,1.3
BAC,Les Baconnets,2025-11-15T20:00,10.7,0.0,3.9
BAC,Les Baconnets,2025-11-15T21:00,10.0,0.0,4.3
BAC,Les Baconnets,2025-11-15T22:00,9.5,0.0,4.8
BAC,Les Baconnets,2025-11-15T23:00,8.9,0.0,4.3
BAG,Bagneux,2025-11-15T00:00,13.1,0.1,10.5
BAG,Bagneux,2025-11-15T01:00,12.3,4.8,5.2
BAG,Bagneux,2025-11-15T02:00,12.4,4.4,2.8
BAG,Bagneux,2025-11-15T03:00,12.0,5.1,8.7
BAG,Bagneux,2025-11-15T04:00,11.7,0.0,8.2
BAG,Bagneux,2025-11-15T05:00,10.6,0.0,3.7
BAG,Bagneux,2025-11-15T06:00,10.8,0.0,5.2
BAG,Bagneux,2025-11-15T07:00,10.9,0.0,6.6
BAG,Bagneux,2025-11-15T08:00,11.4,0.0,8.3
BAG,Bagneux,2025-11-15T09:00,12.2,0.0,7.1
BAG,Bagneux,2025-11-15T10:00,13.1,0.0,5.0
BAG,Bagneux,2025-11-15T11:00,13.6,0.0,4.8
BAG,Bagneux,2025-11-15T12:00,12.9,0.6,2.1
BAG,Bagneux,2025-11-15T13:00,12.9,0.6,5.7
BAG,Bagneux,2025-11-15T14:00,12.7,1.9,6.7
BAG,Bagneux,2025-11-15T15:00,12.4,3.3,6.2
BAG,Bagneux,2025-11-15T16:00,12.1,1.3,6.6
BAG,Bagneux,2025-11-15T17:00,11.9,1.1,6.6
BAG,Bagneux,2025-11-15T18:00,11.9,0.5,6.1
BAG,Bagneux,2025-11-15T19:00,11.6,0.4,7.3
BAG,Bagneux,2025-11-15T20:00,11.0,0.1,4.5
BAG,Bagneux,2025-11-15T21:00,10.3,0.0,2.3
BAG,Bagneux,2025-11-15T22:00,9.9,0.0,5.0
BAG,Bagneux,2025-11-15T23:00,9.4,0.0,5.3
BAL,Ballancourt,2025-11-15T00:00,12.8,0.2,12.8
BAL,Ballancourt,2025-11-15T01:00,12.7,0.1,11.0
BAL,Ballancourt,2025-11-15T02:00,12.3,0.0,9.7
BAL,Ballancourt,2025-11-15T03:00,12.3,0.0,9.0
BAL,Ballancourt,2025-11-15T04:00,11.7,0.0,2.7
BAL,Ballancourt,2025-11-15T05:00,10.9,0.0,6.5
BAL,Ballancourt,2025-11-15T06:00,11.0,0.0,5.4
BAL,Ballancourt,2025-11-15T07:00,10.6,0.0,5.6
BAL,Ballancourt,2025-11-15T08:00,11.3,0.0,7.6
BAL,Ballancourt,2025-11-15T09:00,12.3,0.1,5.9
BAL,Ballancourt,2025-11-15T10:00,13.3,0.0,5.0
BAL,Ballancourt,2025-11-15T11:00,14.0,0.0,5.0
BAL,Ballancourt,2025-11-15T12:00,12.5,0.5,5.3
BAL,Ballancourt,2025-11-15T13:00,12.6,1.7,7.4
BAL,Ballancourt,2025-11-15T14:00,12.5,2.8,7.6
BAL,Ballancourt,2025-11-15T15:00,12.3,1.6,9.6
BAL,Ballancourt,2025-11-15T16:00,12.1,0.5,8.3
BAL,Ballancourt,2025-11-15T17:00,11.5,0.1,6.7
BAL,Ballancourt,2025-11-15T18:00,11.6,0.0,6.5
BAL,Ballancourt,2025-11-15T19:00,11.1,0.0,3.5
BAL,Ballancourt,2025-11-15T20:00,10.3,0.0,2.1
BAL,Ballancourt,2025-11-15T21:00,9.7,0.0,4.8
BAL,Ballancourt,2025-11-15T22:00,8.8,0.0,6.3
BAL,Ballancourt,2025-11-15T23:00,8.5,0.0,5.2
BIB,Bibliothèque François Mitterrand,2025-11-15T00:00,13.3,0.1,12.1
BIB,Bibliothèque François Mitterrand,2025-11-15T01:00,12.6,3.1,4.8
BIB,Bibliothèque François Mitterrand,2025-11-15T02:00,12.6,10.5,3.6
BIB,Bibliothèque François Mitterrand,2025-11-15T03:00,12.1,3.2,7.5
BIB,Bibliothèque François Mitterrand,2025-11-15T04:00,12.0,0.6,9.8
BIB,Bibliothèque François Mitterrand,2025-11-15T05:00,10.8,0.0,4.0
BIB,Bibliothèque François Mitterrand,2025-11-15T06:00,11.4,0.0,6.9
BIB,Bibliothèque François Mitterrand,2025-11-15T07:00,11.3,0.0,6.0
BIB,Bibliothèque François Mitterrand,2025-11-15T08:00,11.8,0.0,8.0
BIB,Bibliothèque François Mitterrand,2025-11-15T09:00,12.7,0.0,7.0
BIB,Bibliothèque François Mitterrand,2025-11-15T10:00,13.4,0.0,4.7
BIB,Bibliothèque François Mitterrand,2025-11-15T11:00,14.0,0.0,5.7
BIB,Bibliothèque François Mitterrand,2025-11-15T12:00,13.4,0.0,2.9
BIB,Bibliothèque François Mitterrand,2025-11-15T13:00,13.3,0.6,5.8
BIB,Bibliothèque François Mitterrand,2025-11-15T14:00,12.9,0.9,9.0
BIB,Bibliothèque François Mitterrand,2025-11-15T15:00,12.5,2.9,6.2
BIB,Bibliothèque François Mitterrand,2025-11-15T16:00,12.3,2.4,6.1
BIB,Bibliothèque François Mitterrand,2025-11-15T17:00,12.1,1.2,7.5
BIB,Bibliothèque François Mitterrand,2025-11-15T18:00,11.9,0.4,6.5
BIB,Bibliothèque François Mitterrand,2025-11-15T19:00,11.6,0.5,7.2
BIB,Bibliothèque François Mitterrand,2025-11-15T20:00,11.1,0.1,4.3
BIB,Bibliothèque François Mitterrand,2025-11-15T21:00,10.1,0.0,2.7
BIB,Bibliothèque François Mitterrand,2025-11-15T22:00,10.2,0.0,5.1
BIB,Bibliothèque François Mitterrand,2025-11-15T23:00,9.4,0.0,4.8
BLA,Le Blanc-Mesnil,2025-11-15T00:00,13.5,0.1,12.3
BLA,Le Blanc-Mesnil,2025-11-15T01:00,12.9,1.6,9.6
BLA,Le Blanc-Mesnil,2025-11-15T02:00,12.7,0.2,8.4
BLA,Le Blanc-Mesnil,2025-11-15T03:00,12.3,0.1,7.8
BLA,Le Blanc-Mesnil,2025-11-15T04:00,12.2,0.1,5.7
BLA,Le Blanc-Mesnil,2025-11-15T05:00,11.6,0.0,3.7
BLA,Le Blanc-Mesnil,2025-11-15T06:00,11.2,0.0,7.0
BLA,Le Blanc-Mesnil,2025-11-15T07:00,11.1,0.0,4.6
BLA,Le Blanc-Mesnil,2025-11-15T08:00,11.5,0.0,7.0
BLA,Le Blanc-Mesnil,2025-11-15T09:00,12.6,0.0,6.9
BLA,Le Blanc-Mesnil,2025-11-15T10:00,13.3,0.0,4.6
BLA,Le Blanc-Mesnil,2025-11-15T11:00,14.1,0.0,7.1
BLA,Le Blanc-Mesnil,2025-11-15T12:00,13.8,0.0,4.1
BLA,Le Blanc-Mesnil,2025-11-15T13:00,13.8,0.9,3.6
BLA,Le Blanc-Mesnil,2025-11-15T14:00,13.2,0.6,7.7
BLA,Le Blanc-Mesnil,2025-11-15T15:00,12.7,1.2,6.2
BLA,Le Blanc-Mesnil,2025-11-15T16:00,12.5,2.4,5.4
BLA,Le Blanc-Mesnil,2025-11-15T17:00,12.2,2.1,9.1
BLA,Le Blanc-Mesnil,2025-11-15T18:00,11.8,1.5,8.6
BLA,Le Blanc-Mesnil,2025-11-15T19:00,12.1,0.3,6.8
BLA,Le Blanc-Mesnil,2025-11-15T20:00,11.7,0.4,6.7
BLA,Le Blanc-Mesnil,2025-11-15T21:00,10.9,0.2,3.7
BLA,Le Blanc-Mesnil,2025-11-15T22:00,10.7,0.1,2.4
BLA,Le Blanc-Mesnil,2025-11-15T23:00,10.0,0.0,6.2
BOI,Boigneville,2025-11-15T00:00,12.7,0.0,5.5
BOI,Boigneville,2025-11-15T01:00,12.8,0.0,9.2
BOI,Boigneville,2025-11-15T02:00,12.4,0.0,9.4
BOI,Boigneville,2025-11-15T03:00,11.7,0.0,6.3
BOI,Boigneville,2025-11-15T04:00,10.8,0.0,5.4
BOI,Boigneville,2025-11-15T05:00,10.2,0.0,7.1
BOI,Boigneville,2025-11-15T06:00,11.0,0.0,6.8
BOI,Boigneville,2025-11-15T07:00,10.1,0.0,5.5
BOI,Boigneville,2025-11-15T08:00,11.0,0.2,7.9
BOI,Boigneville,2025-11-15T09:00,12.1,0.0,9.4
BOI,Boigneville,2025-11-15T10:00,13.1,0.0,6.9
BOI,Boigneville,2025-11-15T11:00,13.4,0.9,7.5
BOI,Boigneville,2025-11-15T12:00,12.5,1.3,6.4
BOI,Boigneville,2025-11-15T13:00,12.4,1.3,8.5
BOI,Boigneville,2025-11-15T14:00,12.4,0.9,8.1
BOI,Boigneville,2025-11-15T15:00,12.6,0.1,8.5
BOI,Boigneville,2025-11-15T16:00,11.8,0.0,4.0
BOI,Boigneville,2025-11-15T17:00,11.0,0.0,6.0
BOI,Boigneville,2025-11-15T18:00,11.2,0.0,9.0
BOI,Boigneville,2025-11-15T19:00,10.6,0.0,8.3
BOI,Boigneville,2025-11-15T20:00,9.9,0.0,6.8
BOI,Boigneville,2025-11-15T21:00,9.7,0.0,7.2
BOI,Boigneville,2025-11-15T22:00,9.1,0.0,8.0
BOI,Boigneville,2025-11-15T23:00,8.6,0.0,5.3
BOU,Bourg-la-Reine,2025-11-15T00:00,13.0,0.1,10.5
BOU,Bourg-la-Reine,2025-11-15T01:00,12.4,0.8,5.7
BOU,Bourg-la-Reine,2025-11-15T02:00,12.2,1.6,1.8
BOU,Bourg-la-Reine,2025-11-15T03:00,12.1,8.7,5.6
BOU,Bourg-la-Reine,2025-11-15T04:00,11.8,0.0,7.8
BOU,Bourg-la-Reine,2025-11-15T05:00,10.7,0.0,3.7
BOU,Bourg-la-Reine,2025-11-15T06:00,11.3,0.0,6.5
BOU,Bourg-la-Reine,2025-11-15T07:00,11.0,0.0,6.4
BOU,Bourg-la-Reine,2025-11-15T08:00,11.5,0.0,8.7
BOU,Bourg-la-Reine,2025-11-15T09:00,12.3,0.0,7.2
BOU,Bourg-la-Reine,2025-11-15T10:00,13.1,0.0,5.5
BOU,Bourg-la-Reine,2025-11-15T11:00,13.6,0.0,4.6
BOU,Bourg-la-Reine,2025-11-15T12:00,12.8,0.8,2.8
BOU,Bourg-la-Reine,2025-11-15T13:00,12.8,0.9,5.8
BOU,Bourg-la-Reine,2025-11-15T14:00,12.5,2.3,7.4
BOU,Bourg-la-Reine,2025-11-15T15:00,12.3,3.0,5.8
BOU,Bourg-la-Reine,2025-11-15T16:00,12.1,1.1,7.9
BOU,Bourg-la-Reine,2025-11-15T17:00,11.9,0.8,5.3
BOU,Bourg-la-Reine,2025-11-15T18:00,11.9,0.4,6.6
BOU,Bourg-la-Reine,2025-11-15T19:00,11.6,0.1,1.3
BOU,Bourg-la-Reine,2025-11-15T20:00,10.8,0.0,3.9
BOU,Bourg-la-Reine,2025-11-15T21:00,10.1,0.0,4.3
BOU,Bourg-la-Reine,2025-11-15T22:00,9.5,0.0,4.8
BOU,Bourg-la-Reine,2025-11-15T23:00,9.0,0.0,4.3
BRA,Le Bras de Fer,2025-11-15T00:00,12.7,0.1,12.4
BRA,Le Bras de Fer,2025-11-15T01:00,12.3,0.2,11.2
BRA,Le Bras de Fer,2025-11-15T02:00,12.1,0.0,10.3
BRA,Le Bras de Fer,2025-11-15T03:00,11.9,0.3,4.6
BRA,Le Bras de Fer,2025-11-15T04:00,11.7,0.1,4.0
BRA,Le Bras de Fer,2025-11-15T05:00,11.1,0.0,6.6
BRA,Le Bras de Fer,2025-11-15T06:00,11.2,0.0,7.7
BRA,Le Bras de Fer,2025-11-15T07:00,10.9,0.0,6.5
BRA,Le Bras de Fer,2025-11-15T08:00,11.2,0.1,7.9
BRA,Le Bras de Fer,2025-11-15T09:00,12.1,0.2,6.6
BRA,Le Bras de Fer,2025-11-15T10:00,13.1,0.0,5.4
BRA,Le Bras de Fer,2025-11-15T11:00,13.6,0.0,4.8
BRA,Le Bras de Fer,2025-11-15T12:00,12.4,1.1,4.6
BRA,Le Bras de Fer,2025-11-15T13:00,12.5,1.1,6.5
BRA,Le Bras de Fer,2025-11-15T14:00,12.3,3.1,8.5
BRA,Le Bras de Fer,2025-11-15T15:00,12.1,1.8,8.0
BRA,Le Bras de Fer,2025-11-15T16:00,11.9,0.8,9.5
BRA,Le Bras de Fer,2025-11-15T17:00,11.5,0.2,6.7
BRA,Le Bras de Fer,2025-11-15T18:00,11.5,0.0,6.8
BRA,Le Bras de Fer,2025-11-15T19:00,11.0,0.0,2.1
BRA,Le Bras de Fer,2025-11-15T20:00,10.3,0.0,2.3
BRA,Le Bras de Fer,2025-11-15T21:00,9.8,0.0,5.6
BRA,Le Bras de Fer,2025-11-15T22:00,9.0,0.0,6.6
BRA,Le Bras de Fer,2025-11-15T23:00,8.5,0.0,4.8
BRE,Brétigny,2025-11-15T00:00,12.7,0.2,10.8
BRE,Brétigny,2025-11-15T01:00,12.2,0.1,8.4
BRE,Brétigny,2025-11-15T02:00,11.9,0.0,8.5
BRE,Brétigny,2025-11-15T03:00,12.1,0.3,5.6
BRE,Brétigny,2025-11-15T04:00,11.5,0.1,3.6
BRE,Brétigny,2025-11-15T05:00,10.6,0.0,4.9
BRE,Brétigny,2025-11-15T06:00,10.8,0.0,5.8
BRE,Brétigny,2025-11-15T07:00,10.5,0.0,5.9
BRE,Brétigny,2025-11-15T08:00,11.0,0.0,7.0
BRE,Brétigny,2025-11-15T09:00,11.9,0.2,6.3
BRE,Brétigny,2025-11-15T10:00,13.0,0.0,5.2
BRE,Brétigny,2025-11-15T11:00,13.6,0.0,4.3
BRE,Brétigny,2025-11-15T12:00,12.2,0.8,4.1
BRE,Brétigny,2025-11-15T13:00,12.4,1.3,5.4
BRE,Brétigny,2025-11-15T14:00,12.2,2.3,7.1
